Hyperlink,URL,Title,Page Power,Size,Words,Modified,Match Words,Match Percentage,Match Pages,Match Words (with common),Match Percentage (with common),Match Pages (with common),Broken Links Out,Links Out,Links In,Skip Reason,Redirected to
https://abadisparsian.com/st-petersburg-tourist-attractions,st-petersburg-tourist-attractions,جاذبه های گردشگری سنت پترزبورگ - مراکز خرید و دانشگاه های معتبر | آبادیس پارسیان,3,144,"1,896","11:55, 4 Jul, 2025",88,5%,4,376,20%,7,0,48,4,,
https://abadisparsian.com/familiarity-with-russian-culture,familiarity-with-russian-culture,آشنایی با فرهنگ روسیه,3,135,"1,480","11:55, 4 Jul, 2025",342,23%,2,342,23%,2,0,48,2,,
https://abadisparsian.com/moscow-metro,moscow-metro,مترو مسکو,3,135,"1,454","11:55, 4 Jul, 2025",324,22%,2,324,22%,2,0,48,2,,
https://abadisparsian.com/russian-tourist-attractions,russian-tourist-attractions,جاذبه های گردشگری روسیه,3,140,"1,810","11:55, 4 Jul, 2025",329,18%,2,329,18%,2,0,48,2,,
https://abadisparsian.com/top-20-universities-in-russia-to-study,top-20-universities-in-russia-to-study,۲۰ دانشگاه برتر روسیه برای تحصیل,3,137,"1,519","11:55, 4 Jul, 2025",53,3%,3,366,24%,7,0,48,2,,
https://abadisparsian.com/list-of-russian-universities-approved-by-the-ministry-of-science,list-of-russian-universities-approved-by-the-ministry-of-science,لیست دانشگاه های روسیه مورد تایید وزارت علوم 2023-2024 | آبادیس پارسیان,3,112,865,"11:55, 4 Jul, 2025",279,32%,2,279,32%,2,0,48,1,,
https://abadisparsian.com/students-subject-to-evaluation-test,students-subject-to-evaluation-test,اطلاعیه دانشجویان مشمول شرکت در آزمون ارزیابی صلاحیت علمی | آبادیس پارسیان,3,131,493,"11:55, 4 Jul, 2025",91,18%,13,370,75%,30,0,48,2,,
https://abadisparsian.com/approval-of-transfer-rules-for-iranian-students,approval-of-transfer-rules-for-iranian-students,شرایط انتقالی دانشجویان خارج به داخل! - خبر فوری | مجله آبادیس,3,142,"1,525","11:55, 4 Jul, 2025",25,2%,2,361,24%,7,0,48,2,,
https://abadisparsian.com/time-to-register-for-the-scholarship-science-of-russia,time-to-register-for-the-scholarship-science-of-russia,ثبت نام بورسیه تحصیلی وزارت علوم روسیه آغاز شد!!! | آبادیس پارسیان,3,139,799,"11:55, 4 Jul, 2025",74,9%,3,353,44%,3,0,48,2,,
https://abadisparsian.com/the-necessity-of-studying-in-approved-universities,the-necessity-of-studying-in-approved-universities,لزوم تحصیل در دانشگاههای مورد تایید وزارت بهداشت | مجله آبادیس,3,132,619,"11:55, 4 Jul, 2025",74,12%,5,353,57%,8,0,48,2,,
https://abadisparsian.com/obtaining-the-а2-certificate-of-the-russian-language,obtaining-the-а2-certificate-of-the-russian-language,آخرین مهلت دریافت مدرک А2 زبان روسی ـ اطلاعیه مهم | آبادیس پارسیان,3,139,764,"11:55, 4 Jul, 2025",27,4%,1,362,47%,8,0,48,2,,
https://abadisparsian.com/blog/,blog/,https://abadisparsian.com/blog,3,0,0,"00:00, 1 Jan, 1970",0,0%,0,0,0%,0,0,0,4,HTTP Header Redirect ,https://abadisparsian.com/blog
https://abadisparsian.com/study-architecture-in-russia,study-architecture-in-russia,تحصیل معماری در روسیه - هزینه تحصیل و ثبت نام | آبادیس پارسیان,3,145,"1,931","11:55, 4 Jul, 2025",82,4%,5,399,21%,8,0,49,2,,
https://abadisparsian.com/10-places-of-entertainment-in-russia-for-students,10-places-of-entertainment-in-russia-for-students,۱۰ مکان تفریحی روسیه برای دانشجویان به همراه معرفی | مجله آبادیس,3,139,"1,367","11:55, 4 Jul, 2025",63,5%,3,342,25%,4,0,48,2,,
https://abadisparsian.com/get-to-know-these-5-beautiful-russian-cities,get-to-know-these-5-beautiful-russian-cities,۵ شهر زیبای روسیه را بشناسید! زیبا، جذاب و چشم نواز | مجله آبادیس,3,143,"1,747","11:55, 4 Jul, 2025",329,19%,2,329,19%,2,0,50,2,,
https://abadisparsian.com/buying-a-sim-card-in-russia,buying-a-sim-card-in-russia,خرید سیم کارت در روسیه - خرید و قیمت سیم کارت در روسیه | مجله آبادیس,3,139,"1,372","11:55, 4 Jul, 2025",24,2%,1,359,26%,3,0,49,2,,
https://abadisparsian.com/the-cheapest-restaurants-in-russia-for-students,the-cheapest-restaurants-in-russia-for-students,۱۵ رستوران ارزان برای دانشجویان در روسیه - خرج زیاد نکنید! | مجله آبادیس,3,144,"1,770","11:55, 4 Jul, 2025",328,19%,2,328,19%,2,0,49,2,,
https://abadisparsian.com/everything-a-student-should-know-about-novosibirsk,everything-a-student-should-know-about-novosibirsk,هر آنچه یک دانشجو باید از نووسیبیرسک بداند! - موسسه رسمی اعزام دانشجو به روسیه - آبادیس پارسیان دانش,3,142,"1,794","11:55, 4 Jul, 2025",493,27%,2,493,27%,2,0,48,2,,
https://abadisparsian.com/student-work-in-russia,student-work-in-russia,همه چیز درباره کار دانشجویی در روسیه,3,141,"1,633","11:55, 4 Jul, 2025",70,4%,3,349,21%,3,0,48,2,,
https://abadisparsian.com/the-best-coffee-shops-in-moscow,the-best-coffee-shops-in-moscow,بهترین کافی شاپ های مسکو - موسسه رسمی اعزام دانشجو به روسیه - آبادیس پارسیان دانش,3,136,"1,381","11:55, 4 Jul, 2025",45,3%,2,324,23%,3,0,49,2,,
https://abadisparsian.com/problems-of-iranian-students-in-russia,problems-of-iranian-students-in-russia,مشکلات دانشجویان ایرانی در روسیه چیست؟ بررسی وضعیت | آبادیس پارسیان,3,145,"1,594","11:55, 4 Jul, 2025",33,2%,1,365,23%,5,0,48,2,,
https://abadisparsian.com/the-best-russian-food-for-iranians,the-best-russian-food-for-iranians,بهترین غذاهای روسی برای ایرانیان - بهترین غذا های روسیه | آبادیس پارسیان,3,144,"1,586","11:55, 4 Jul, 2025",89,6%,3,368,23%,3,0,48,4,,
https://abadisparsian.com/news,news,جدیدترین اخبار تحصیلی در روسیه سال جدید 2023-2024 |‌ آبادیس پارسیان,3,124,861,"11:55, 4 Jul, 2025",15,2%,1,300,35%,4,0,48,2,,
https://abadisparsian.com/category/news/,category/news/,https://abadisparsian.com/category/news,3,0,0,"00:00, 1 Jan, 1970",0,0%,0,0,0%,0,0,0,4,HTTP Header Redirect ,https://abadisparsian.com/category/news

